Customer_ID,Product_01,Product_02,Product_03,Product_04,Product_05,Product_06,Product_07,Product_08,Product_09,Product_10,Product_11,Product_12
K217470,F,F,F,F,T,T,T,T,F,T,T,T
K217480,T,T,T,F,F,F,F,T,T,T,T,T
K217490,T,T,T,T,F,T,T,F,F,T,T,T
K217500,F,F,F,F,F,F,F,F,F,F,T,T
K217510,F,F,F,F,F,F,F,F,F,F,T,T
K217520,F,F,F,F,F,F,F,F,F,F,T,T
K217530,F,F,F,F,F,F,F,F,F,F,T,T
K217540,F,F,F,F,T,F,T,F,F,T,T,T
K217550,F,F,F,F,T,T,T,F,F,T,T,T
K217560,F,F,F,F,F,F,F,T,T,T,T,T
K217570,F,F,T,F,F,F,T,F,F,F,F,T
K217580,F,F,F,F,F,F,F,F,F,F,T,T
K217590,T,T,T,F,T,T,T,F,F,F,T,T
K217600,F,F,F,F,F,F,F,F,F,F,T,T
K217610,F,F,F,F,F,F,T,F,T,T,F,T
K217620,F,F,F,F,F,F,F,T,F,T,T,T
K217630,F,T,F,F,F,F,F,F,F,F,T,T
K217640,F,F,F,F,T,T,T,T,F,T,T,T
K217650,F,F,T,F,F,F,F,T,T,F,T,T
K217660,F,F,F,F,F,F,F,T,T,T,T,T
K217670,F,F,F,F,F,F,F,F,F,F,T,T
K217680,F,F,F,F,F,F,F,F,F,F,T,T
K217690,F,F,F,F,F,F,F,F,F,F,T,T
K217700,F,F,F,F,F,F,F,F,F,F,T,T
K217710,T,T,F,F,T,T,T,F,F,F,T,T
K217720,F,F,F,F,T,T,F,F,F,T,T,T
K217730,T,T,T,T,F,F,F,F,T,F,T,T
K217740,F,F,F,F,F,T,T,F,F,F,T,T
K217750,T,T,F,T,T,F,T,F,F,F,T,T
K217760,T,F,F,F,F,F,F,F,F,F,T,T
K217770,F,F,T,T,T,T,T,F,F,F,T,T
K217780,F,F,F,F,F,F,F,F,F,F,T,T
K217790,T,T,T,T,F,F,T,F,F,F,T,T
K217800,F,F,F,F,F,F,F,F,F,F,T,T
K217810,T,T,T,T,T,T,T,F,F,F,T,T
K217820,F,F,F,F,T,F,F,F,F,F,T,T
K217830,F,F,F,F,F,F,F,T,T,T,T,T
K217840,T,T,T,T,T,F,F,F,F,F,T,T
K217850,T,T,T,T,F,F,T,T,T,T,T,F
K217860,F,F,F,F,T,T,T,T,T,F,T,T
K217870,F,F,F,F,F,F,F,T,T,T,T,T
K217880,F,F,F,F,F,F,F,F,F,F,T,T
K217890,F,F,F,F,F,F,F,F,F,F,T,T
K217900,T,T,T,F,F,F,F,T,T,T,F,T
K217910,F,F,F,F,F,F,F,F,T,T,T,T
K217920,F,F,F,F,F,F,F,T,T,T,T,T
K217930,F,F,T,F,T,T,T,T,F,T,T,T
K217940,F,F,F,F,F,T,T,T,F,F,T,T
K217950,F,T,T,T,T,T,F,T,F,F,T,T
K217960,F,F,F,F,F,F,F,F,F,F,T,T
K217970,F,F,F,F,T,T,T,F,T,T,T,T
K217980,T,T,T,T,F,F,F,T,T,F,T,T
K217990,F,T,F,F,T,F,T,F,T,F,T,T
K218000,F,F,F,F,F,F,F,F,F,F,T,T
K218010,F,F,F,F,F,F,F,F,T,F,T,T
K218020,F,F,F,F,F,F,F,F,F,F,T,T
K218030,F,F,F,F,F,T,F,T,T,T,T,T
K218040,F,F,F,F,F,F,F,T,T,T,T,T
K218050,F,F,F,F,T,T,F,F,F,F,T,T
K218060,T,F,F,F,F,F,F,F,T,F,T,T
K218070,T,F,F,T,F,F,F,F,F,T,T,T
K218080,F,F,F,F,F,F,F,F,F,F,T,T
K218090,F,F,F,F,T,F,F,F,F,F,T,T
K218100,F,T,F,F,T,T,T,F,F,F,T,F
K218110,F,F,F,F,T,T,T,F,F,F,T,T
K218120,F,F,F,F,F,F,F,F,F,F,T,T
K218130,F,F,F,F,F,F,F,F,F,F,T,T
K218140,F,F,F,F,T,F,F,T,T,T,T,T
K218150,T,T,F,F,F,F,F,F,F,F,T,T
K218160,F,F,F,F,F,F,F,F,F,F,T,T
K218170,T,T,T,F,F,F,F,F,T,F,T,T
K218180,F,F,T,T,F,F,F,F,F,F,T,T
K218190,F,F,F,F,F,F,T,T,F,F,T,T
K218200,T,T,T,T,F,F,F,T,F,T,T,T
K218210,F,F,F,F,T,T,F,F,T,F,T,T
K218220,F,F,F,F,F,F,F,F,F,F,T,T
K218230,T,T,T,T,F,F,F,F,F,F,T,T
K218240,T,T,T,T,F,F,F,T,F,F,T,T
K218250,F,F,F,F,F,F,F,F,F,F,F,T
K218260,F,F,F,F,F,F,F,F,F,F,T,T
K218270,F,T,T,T,T,F,T,T,T,F,T,T
K218280,F,F,F,F,F,F,F,F,F,F,T,T
K218290,T,T,T,T,F,T,T,F,F,F,T,T
K218300,T,T,F,T,F,T,T,F,F,T,T,T
K218310,F,F,T,T,F,F,F,F,F,F,T,T
K218320,F,F,F,F,T,T,T,F,F,F,T,T
K218330,F,F,F,F,F,F,F,F,F,T,T,T
K218340,F,F,F,F,T,T,F,T,F,T,T,T
K218350,F,T,F,T,F,F,F,F,F,F,T,T
K218360,F,F,F,F,F,F,F,T,F,F,T,T
K218370,F,T,F,F,F,F,F,T,F,T,T,T
K218380,F,F,F,F,F,T,T,F,F,F,T,T
K218390,F,F,F,F,T,T,F,F,F,F,T,T
K218400,F,F,F,F,F,F,F,F,F,F,F,T
K218410,T,T,T,T,T,T,T,T,T,T,T,T
K218420,T,T,T,F,F,F,F,F,F,F,T,F
K218430,F,F,F,F,T,T,T,T,F,T,T,T
K218440,F,F,F,F,F,F,F,T,F,F,T,T
K218450,F,F,F,F,F,F,F,F,F,F,T,T
K218460,F,F,F,F,F,T,F,F,F,F,T,T
K218470,F,F,F,T,T,T,T,F,F,F,T,T
K218480,F,F,T,T,T,T,T,F,F,F,F,T
K218490,F,F,T,F,F,F,F,T,T,T,T,T
K218500,F,F,F,F,F,F,F,F,F,F,T,T
K218510,T,T,T,T,F,F,F,F,F,F,T,F
K218520,T,T,T,T,T,T,T,F,F,F,T,T
K218530,T,T,T,T,F,F,F,F,F,F,T,T
K218540,T,T,T,F,F,F,T,F,F,F,T,T
K218550,T,T,F,F,T,T,T,F,F,F,T,T
K218560,F,F,F,F,T,T,F,T,T,T,T,T
K218570,F,T,T,T,F,F,F,F,T,F,T,T
K218580,F,F,F,F,T,T,T,F,F,T,F,T
K218590,F,F,F,F,T,F,F,F,T,T,T,T
K218600,F,F,F,F,T,F,F,F,F,F,T,T
K218610,T,T,T,F,T,T,T,F,F,F,T,T
K218620,T,T,T,T,T,T,T,F,F,F,F,T
K218630,F,F,F,F,F,F,F,F,F,F,T,T
K218640,F,F,F,F,F,F,F,F,F,F,T,T
K218650,F,F,F,F,F,F,F,T,T,T,T,T
K218660,F,F,F,F,F,F,F,F,F,F,T,T
K218670,T,F,F,F,F,F,F,F,F,F,T,T
K218680,F,F,F,F,F,F,F,F,F,F,T,T
K218690,F,F,F,F,F,F,T,T,T,T,T,T
K218700,F,F,F,F,T,F,T,F,F,F,T,T
K218710,F,F,F,F,F,F,F,F,F,F,T,T
K218720,F,F,F,F,F,F,F,F,F,F,T,T
K218730,F,F,F,F,F,F,F,F,F,F,T,T
K218740,F,F,F,F,T,T,T,F,F,F,T,T
K218750,F,F,F,F,T,T,T,F,F,F,T,T
K218760,T,T,T,F,F,F,F,F,F,F,T,T
K218770,F,F,F,F,F,F,F,T,F,F,F,T
K218780,T,T,T,F,F,F,F,F,F,F,T,T
K218790,T,T,F,T,T,F,T,F,F,F,T,T
K218800,F,F,F,F,F,F,F,T,T,F,T,T
K218810,F,F,F,F,F,T,F,F,F,F,T,T
K218820,F,F,F,F,F,F,F,F,F,F,T,T
K218830,T,F,F,F,F,F,T,F,F,F,T,T
K218840,T,T,T,F,F,F,F,F,F,F,T,T
K218850,F,F,F,F,T,T,T,F,F,F,T,T
K218860,T,F,F,T,F,F,F,F,F,F,T,T
K218870,F,F,F,F,F,F,F,F,F,F,T,F
K218880,T,T,T,T,T,T,F,F,F,T,T,T
K218890,F,F,F,F,F,F,F,F,F,F,T,T
K218900,T,F,T,T,F,F,F,T,T,F,F,T
K218910,F,F,F,F,F,F,F,F,F,F,T,T
K218920,T,T,T,T,F,F,F,T,F,T,T,T
K218930,F,F,F,F,T,T,T,F,F,F,T,T
K218940,T,T,F,T,T,T,F,T,T,F,T,T
K218950,T,T,T,F,F,F,F,T,F,F,T,T
K218960,F,F,F,F,F,F,F,F,F,F,T,T
K218970,F,F,F,F,F,F,F,F,F,F,F,T
K218980,F,F,F,F,T,F,F,F,F,F,T,T
K218990,F,F,F,F,T,T,T,F,F,F,T,T
K219000,F,F,F,F,F,F,F,F,F,F,T,T
K219010,F,F,F,F,F,F,F,F,F,F,T,T
K219020,F,T,T,F,F,F,F,F,F,F,T,T
K219030,T,F,T,F,F,F,T,F,F,T,T,T
K219040,T,T,T,T,F,F,F,F,F,F,T,T
K219050,F,F,F,F,T,T,T,F,T,F,T,F
K219060,F,F,F,F,F,F,F,F,F,F,T,T
K219070,F,F,F,F,F,F,F,F,F,F,T,T
K219080,F,F,F,F,T,T,T,F,F,F,T,T
K219090,F,F,F,F,F,F,F,F,F,F,T,T
K219100,T,T,T,T,F,F,T,F,F,F,T,T
K219110,F,F,F,F,F,F,F,T,T,F,T,T
K219120,F,F,F,F,F,F,F,F,T,T,T,T
K219130,F,F,F,F,F,F,F,F,T,T,T,T
K219140,F,F,F,F,F,F,F,F,F,F,F,T
K219150,T,F,F,T,F,F,T,F,F,F,T,T
K219160,F,T,T,T,T,F,F,T,T,T,T,T
K219170,T,F,T,T,F,F,F,F,F,F,T,T
K219180,F,F,F,F,F,F,F,F,F,F,T,T
K219190,T,T,T,T,F,F,F,T,F,F,T,T
K219200,F,F,F,F,F,F,F,F,F,T,T,T
K219210,F,F,F,F,F,F,F,T,T,T,T,T
K219220,F,F,F,F,T,T,T,F,F,F,T,T
K219230,F,F,F,F,F,F,F,F,F,F,F,T
K219240,F,F,F,F,F,F,F,F,F,F,T,T
K219250,F,F,F,F,F,F,F,F,F,F,T,T
K219260,T,F,F,T,F,F,F,F,F,F,T,T
K219270,T,T,T,T,F,T,F,F,F,F,T,T
K219280,F,F,F,F,F,F,F,F,F,F,F,T
K219290,F,F,F,F,T,T,T,T,T,T,T,F
K219300,F,T,T,F,T,T,F,T,T,F,T,T
K219310,F,T,T,T,T,T,T,F,F,F,T,T
K219320,F,F,F,F,F,F,F,F,F,F,T,T
K219330,T,T,T,T,F,F,F,F,F,F,T,T
K219340,F,F,F,F,F,F,F,T,T,T,T,T
K219350,T,T,T,T,F,T,T,F,F,F,T,T
K219360,F,T,F,F,F,F,F,F,T,F,T,T
K219370,T,T,T,T,F,F,F,F,F,F,F,T
K219380,F,F,F,F,F,F,T,T,T,T,T,T
K219390,F,F,F,F,T,T,F,F,F,F,F,T
K219400,F,T,T,T,T,T,F,F,F,F,T,T
K219410,F,F,F,F,F,F,F,F,F,F,T,T
K219420,F,F,F,F,F,F,F,T,F,T,T,F
K219430,T,T,T,F,F,F,F,F,F,F,T,T
K219440,F,F,T,T,T,T,T,F,F,T,T,T
K219450,T,T,T,T,F,F,F,F,F,F,T,T
K219460,T,T,T,T,F,F,F,F,F,F,T,T
K219470,F,F,F,F,F,F,F,T,T,T,T,T
K219480,T,T,T,F,F,F,F,T,T,T,T,F
K219490,T,T,T,T,F,F,F,F,F,F,T,T
K219500,F,F,F,F,F,F,F,F,F,F,T,T
K219510,T,T,T,T,F,F,F,F,F,F,T,T
K219520,F,F,F,F,F,F,F,T,F,F,T,T
K219530,F,F,F,F,T,T,T,F,F,F,T,T
K219540,F,F,F,F,F,T,F,F,F,F,T,T
K219550,T,T,T,F,F,F,F,F,F,F,T,T
K219560,T,T,T,T,F,F,F,F,F,F,T,T
K219570,F,F,F,F,F,F,F,F,F,F,T,T
K219580,F,F,F,F,T,T,T,F,F,F,T,T
K219590,T,T,T,T,F,F,F,F,F,F,T,T
K219600,F,F,F,T,F,F,T,F,F,F,T,T
K219610,F,F,F,F,F,T,T,F,F,F,T,T
K219620,F,F,F,F,F,T,T,F,F,F,T,T
K219630,F,T,T,T,F,F,T,T,F,T,T,T
K219640,F,F,T,F,T,T,T,T,F,F,F,T
K219650,F,F,F,F,F,F,F,F,F,F,T,F
K219660,F,F,F,F,T,F,F,F,F,F,T,T
K219670,F,F,F,F,T,T,F,F,F,F,T,T
K219680,F,F,T,F,F,F,F,T,F,T,T,T
K219690,T,T,T,F,F,F,F,F,F,F,T,T
K219700,F,F,F,F,F,T,F,T,T,T,T,T
K219710,F,F,F,F,F,F,F,F,F,F,T,T
K219720,F,F,F,F,F,F,F,F,F,F,T,T
K219730,T,T,T,T,F,T,T,F,F,F,F,T
K219740,T,T,F,T,F,F,F,F,T,F,T,T
K219750,F,F,F,F,F,T,F,T,F,T,T,T
K219760,F,F,F,F,F,F,F,F,F,F,T,T
K219770,T,F,F,F,F,F,F,F,F,F,T,T
K219780,F,F,F,F,F,F,T,F,F,F,T,F
K219790,T,F,F,T,F,F,F,T,T,T,T,T
K219800,F,F,F,T,T,T,T,T,T,T,T,T
K219810,F,F,F,F,F,F,F,T,T,T,T,T
K219820,F,F,F,F,T,T,T,F,F,F,T,T
K219830,T,F,F,T,T,T,T,F,F,F,T,T
K219840,F,F,F,F,T,T,T,F,F,F,T,T
K219850,F,F,F,F,F,F,F,T,T,T,T,T
K219860,T,T,T,F,F,F,F,T,T,F,T,T
K219870,F,F,T,F,T,F,T,F,F,F,T,T
K219880,F,F,F,F,T,T,T,T,T,F,T,T
K219890,F,F,F,F,T,F,F,F,F,F,T,T
K219900,T,T,T,T,F,F,F,T,T,T,T,T
K219910,T,F,T,F,F,T,T,F,F,F,T,T
K219920,F,F,T,T,F,F,F,F,F,F,T,T
K219930,F,F,F,F,F,F,T,F,T,F,T,T
K219940,F,F,F,F,F,T,T,F,F,F,T,T
K219950,F,F,F,F,T,T,T,F,F,F,T,T
K219960,T,T,T,T,F,F,F,F,F,F,T,T
K219970,F,F,F,T,F,F,F,F,F,F,T,T
K219980,T,T,T,T,T,F,F,F,F,F,T,T
K219990,T,T,T,T,F,F,F,F,F,F,T,T
K220000,F,F,F,F,F,F,F,F,F,F,T,T
K220010,F,F,F,F,T,T,T,F,F,T,T,T
K220020,F,F,F,F,T,F,F,F,F,T,T,T
K220030,F,T,F,F,F,F,F,T,F,T,T,T
K220040,F,F,F,F,F,F,F,F,F,F,T,T
K220050,F,F,F,F,T,T,T,F,F,F,T,T
K220060,F,F,F,F,F,F,F,F,F,F,T,T
K220070,F,T,T,T,F,F,F,F,F,F,T,T
K220080,F,F,F,F,T,T,F,F,F,F,T,T
K220090,F,F,F,F,T,T,T,T,F,F,T,T
K220100,F,T,F,F,F,F,F,F,F,F,T,T
K220110,F,F,F,F,F,F,F,T,T,T,T,T
K220120,F,F,F,F,F,F,F,T,T,F,F,T
K220130,F,F,F,F,T,T,T,F,F,F,T,T
K220140,F,T,F,F,T,T,T,F,F,F,F,F
K220150,F,T,T,T,F,F,F,T,F,T,F,T
K220160,F,F,F,F,F,F,F,F,F,F,T,T
K220170,F,F,F,F,T,T,T,T,T,T,T,T
K220180,T,T,T,T,F,F,F,T,T,F,F,T
K220190,F,F,F,F,F,F,F,F,F,F,T,T
K220200,F,F,F,F,F,F,F,F,F,F,T,T
K220210,F,F,F,F,T,T,T,T,T,F,T,T
K220220,F,T,F,T,F,F,F,T,F,F,T,T
K220230,T,F,T,T,F,F,F,T,T,T,T,T
K220240,F,F,T,T,F,F,F,F,F,F,T,F
K220250,F,F,F,F,F,F,F,F,F,F,T,F
K220260,F,F,F,F,F,F,F,F,F,F,T,T
K220270,F,F,F,F,T,T,T,F,F,F,T,T
K220280,F,F,F,F,T,T,T,T,T,T,T,T
K220290,F,F,F,F,F,F,F,F,F,F,T,T
K220300,F,F,F,F,F,F,F,F,F,F,T,T
K220310,F,F,F,F,F,F,F,T,F,T,T,T
K220320,T,T,T,T,F,T,F,T,T,T,T,T
K220330,F,F,F,F,F,F,F,F,F,F,T,T
K220340,F,F,F,F,T,T,T,F,F,F,T,T
K220350,F,F,F,F,F,F,F,F,F,F,T,T
K220360,F,F,F,F,T,T,T,F,F,F,F,T
K220370,F,F,F,T,T,F,T,T,T,T,T,T
K220380,T,F,F,F,T,T,T,T,T,T,T,T
K220390,F,F,F,F,T,T,T,F,F,F,T,T
K220400,F,F,F,F,T,F,T,F,F,T,F,T
K220410,F,F,F,F,F,F,F,F,F,T,T,T
K220420,F,F,F,F,F,F,F,T,T,F,T,T
K220430,F,F,F,F,T,F,T,T,T,T,T,T
K220440,T,T,T,T,F,F,F,F,F,F,F,T
K220450,F,F,F,F,F,T,F,F,T,F,T,T
K220460,T,T,T,T,F,T,F,F,F,F,T,T
K220470,F,F,F,F,F,F,F,T,T,T,T,T
K220480,T,T,T,T,F,F,F,T,T,T,T,F
K220490,F,F,F,F,F,F,F,T,T,T,T,T
K220500,F,F,F,F,F,F,F,F,F,F,T,T
K220510,F,F,F,F,T,T,T,T,F,F,T,T
K220520,F,F,F,F,F,F,F,F,F,F,T,T
K220530,T,T,T,F,F,F,F,T,F,F,T,T
K220540,T,T,T,T,T,T,T,F,F,F,T,T
K220550,F,F,T,F,F,F,F,F,T,T,T,T
K220560,F,T,T,T,F,F,F,F,F,F,T,T
K220570,F,T,F,F,F,T,T,F,F,F,T,T
K220580,F,F,F,F,F,F,F,T,T,T,T,T
K220590,T,F,F,T,F,F,F,F,F,F,T,T
K220600,F,F,F,F,T,T,T,F,F,F,T,T
K220610,F,F,F,F,T,T,F,T,T,T,T,T
K220620,F,F,F,T,T,F,T,F,F,T,T,T
K220630,F,F,F,F,T,T,T,F,F,T,T,T
K220640,F,F,F,F,F,T,F,T,F,T,T,T
K220650,F,T,F,T,F,F,F,F,F,F,T,T
K220660,T,T,T,T,F,T,F,F,F,F,T,T
K220670,T,T,F,T,F,F,F,F,F,F,T,T
K220680,F,F,F,F,T,T,T,F,F,F,T,F
K220690,F,F,F,F,F,F,F,F,F,F,T,T
K220700,F,F,F,F,F,F,T,F,F,T,T,T
K220710,F,F,F,F,F,F,F,T,T,T,T,T
K220720,T,T,T,T,T,T,T,T,T,T,T,T
K220730,F,T,F,T,F,F,F,F,F,F,T,T
K220740,F,F,F,F,T,T,F,F,F,F,T,T
K220750,F,F,F,F,F,T,F,F,F,F,T,F
K220760,F,F,F,F,F,F,F,F,F,F,T,T
K220770,T,T,T,T,F,T,F,F,F,F,T,T
K220780,F,F,F,F,F,F,F,F,F,F,T,T
K220790,F,F,F,F,T,T,T,T,F,F,T,T
K220800,F,F,F,F,T,T,T,F,F,F,T,T
K220810,F,F,F,T,F,F,F,T,T,T,T,T
K220820,T,T,T,T,F,F,F,F,F,F,T,T
K220830,F,F,F,F,F,F,F,F,F,F,T,T
K220840,F,F,F,F,T,T,F,F,F,F,T,T
K220850,T,T,T,F,F,T,T,F,F,F,T,T
K220860,F,F,F,F,F,F,F,F,F,F,T,T
K220870,T,F,T,T,F,F,F,T,T,T,T,T
K220880,F,F,F,F,T,T,T,F,T,T,T,T
K220890,F,T,F,F,F,F,F,T,T,T,T,T
K220900,T,T,T,T,F,F,F,F,F,F,T,T
K220910,F,F,F,F,F,F,T,F,F,F,T,T
K220920,F,F,F,T,F,F,F,F,F,F,T,T
K220930,F,F,T,T,T,T,T,F,F,F,T,T
K220940,F,F,F,F,F,F,F,F,F,F,T,T
K220950,F,F,F,F,F,F,F,F,F,F,T,T
K220960,F,F,F,F,F,T,F,F,F,F,T,T
K220970,T,T,T,T,F,F,F,F,F,F,T,T
K220980,T,T,T,T,T,F,F,F,F,F,T,T
K220990,F,F,F,F,T,T,T,T,T,F,F,T
K221000,T,T,T,T,T,F,F,T,T,T,T,T
K221010,F,F,F,F,F,F,F,F,F,F,T,T
K221020,F,F,F,F,F,F,F,F,F,F,F,T
K221030,T,T,T,T,F,F,F,F,F,F,T,T
K221040,F,T,T,T,T,T,T,F,F,F,T,T
K221050,T,F,T,T,T,T,T,F,F,F,T,T
K221060,T,T,F,F,F,F,F,F,F,F,T,T
K221070,T,T,T,T,F,F,F,F,F,F,T,T
K221080,F,F,F,F,F,F,F,T,T,T,T,T
K221090,T,F,T,T,F,F,F,T,T,T,T,T
K221100,T,T,T,T,F,T,F,F,F,F,T,T
K221110,F,F,F,F,T,T,T,F,T,T,T,T
K221120,F,T,T,T,T,F,F,T,T,F,T,T
K221130,T,F,F,F,F,F,F,F,F,F,T,T
K221140,T,T,T,F,F,F,F,F,F,F,F,T
K221150,F,F,F,F,F,F,T,F,F,F,T,T
K221160,F,F,T,F,F,F,F,F,F,F,T,T
K221170,T,T,T,T,F,T,F,F,T,F,T,T
K221180,F,F,F,F,F,F,F,F,F,F,T,T
K221190,T,T,F,F,F,F,F,T,T,T,T,T
K221200,F,F,F,F,T,T,T,T,T,F,T,T
K221210,F,F,F,F,F,F,F,F,F,F,T,T
K221220,T,T,T,T,F,F,F,F,F,F,T,T
K221230,F,F,F,F,F,T,F,F,F,F,T,T
K221240,F,F,F,F,F,F,F,F,F,F,T,T
K221250,F,F,F,F,T,T,T,T,F,T,T,T
K221260,F,F,F,F,F,F,F,F,F,F,T,T
K221270,F,F,F,F,F,F,F,F,F,F,T,T
K221280,F,F,F,F,F,F,F,F,F,T,T,T
K221290,F,F,F,F,T,T,T,F,F,F,T,T
K221300,F,F,F,F,F,F,F,T,T,T,T,F
K221310,T,F,F,F,T,T,T,F,F,T,F,T
K221320,F,F,F,F,F,F,F,F,F,T,T,T
K221330,F,F,F,F,F,F,F,T,T,T,T,T
K221340,T,F,F,F,F,F,F,F,F,F,T,T
K221350,F,F,F,F,F,F,F,F,F,F,T,F
K221360,F,F,F,F,F,F,F,F,F,F,T,T
K221370,F,F,F,F,F,F,F,T,T,T,T,T
K221380,F,F,F,F,F,F,F,T,T,T,T,T
K221390,F,F,F,T,F,F,F,F,T,F,T,T
K221400,T,T,T,T,F,F,F,T,T,T,T,F
K221410,F,F,F,F,F,F,F,F,F,F,T,T
K221420,F,F,F,F,T,T,T,F,F,F,T,T
K221430,F,F,F,F,F,T,F,F,F,F,F,T
K221440,T,F,F,F,F,F,F,T,F,T,T,T
K221450,T,T,T,T,F,F,F,F,F,F,T,T
K221460,F,F,F,F,F,F,F,T,T,T,T,T
K221470,F,F,F,F,T,F,F,F,F,F,T,T
K221480,F,F,F,F,F,T,T,F,F,F,T,T
K221490,F,F,F,F,F,F,F,F,F,F,T,T
K221500,F,F,F,F,F,F,F,F,F,F,T,F
K221510,F,F,F,F,F,F,F,F,F,F,T,T
K221520,F,F,F,F,F,F,F,F,F,F,T,T
K221530,T,T,T,T,F,F,F,F,T,T,T,T
K221540,T,T,F,T,F,T,F,T,T,T,T,T
K221550,F,F,T,F,T,F,F,F,F,F,T,T
K221560,F,F,F,T,T,F,T,F,T,F,T,T
K221570,F,F,F,F,F,F,F,F,T,F,T,T
K221580,F,F,F,F,F,T,T,T,T,F,T,T
K221590,T,F,F,F,F,F,F,F,F,T,T,T
K221600,T,T,T,T,F,T,F,F,F,F,T,T
K221610,T,T,T,T,T,T,T,F,F,F,F,T
K221620,F,F,F,F,F,F,F,F,F,F,T,T
K221630,F,F,F,F,T,T,T,F,F,F,T,T
K221640,T,T,T,T,F,F,F,F,F,F,T,T
K221650,T,T,T,T,F,F,F,F,F,F,T,T
K221660,F,F,F,F,F,T,F,T,F,T,T,T
K221670,F,F,F,F,F,F,F,T,T,T,F,T
K221680,T,F,F,F,F,F,F,F,F,F,T,F
K221690,F,F,F,F,F,F,F,T,F,T,T,T
K221700,T,T,T,F,F,T,F,F,F,F,F,T
K221710,F,T,T,F,F,T,F,F,F,F,T,F
K221720,F,F,F,F,F,F,F,F,F,F,T,F
K221730,F,F,F,F,F,F,F,F,F,F,T,T
K221740,T,F,F,F,T,T,T,T,F,F,T,T
K221750,T,T,T,F,T,T,T,F,T,F,T,T
K221760,T,T,F,T,F,F,F,F,F,F,T,T
K221770,F,F,F,F,T,T,T,T,F,F,T,T
K221780,F,T,F,F,F,F,F,F,F,T,T,T
K221790,F,F,T,F,F,F,F,F,T,F,T,T
K221800,F,F,F,F,F,F,F,F,F,F,T,T
K221810,F,F,F,F,F,F,F,T,T,F,T,T
K221820,T,T,T,T,F,F,F,T,T,T,T,T
K221830,F,F,F,F,F,F,T,F,F,F,T,T
K221840,F,F,F,F,T,F,T,F,F,F,T,T
K221850,F,F,F,F,F,F,F,F,F,F,T,T
K221860,T,F,F,T,F,F,F,F,F,T,T,T
K221870,F,F,F,F,F,F,F,F,F,F,T,T
K221880,F,F,F,F,T,T,F,F,F,F,T,F
K221890,F,F,F,F,F,F,F,F,F,F,T,T
K221900,F,F,F,F,F,F,F,T,F,T,T,T
K221910,F,T,F,F,F,F,F,F,F,F,T,T
K221920,T,T,T,T,F,F,F,F,F,T,T,T
K221930,F,F,F,F,F,T,F,F,F,F,T,T
K221940,F,F,F,F,F,F,F,T,T,T,T,T
K221950,T,T,T,T,F,T,T,F,F,F,T,T
K221960,F,F,F,F,F,F,F,F,F,F,T,T
K221970,F,F,F,F,F,F,F,F,F,F,T,T
K221980,T,T,T,T,F,F,F,T,F,T,T,T
K221990,F,F,F,F,F,F,F,T,T,T,T,T
K222000,F,F,F,F,T,T,T,T,T,T,T,T
K222010,F,T,T,T,F,F,F,F,F,F,T,T
K222020,T,T,T,T,T,F,F,F,F,F,T,T
K222030,T,T,T,F,F,T,F,F,F,F,T,T
K222040,T,T,T,T,F,F,T,T,T,T,T,T
K222050,F,T,T,T,F,F,F,F,F,F,T,T
K222060,F,F,F,F,F,F,F,F,F,F,T,T
K222070,F,F,F,F,F,F,F,F,F,F,T,T
K222080,T,T,T,T,T,T,T,F,F,F,T,T
K222090,F,F,F,F,F,F,F,F,F,F,T,T
K222100,F,F,F,F,F,F,F,T,F,F,T,T
K222110,T,T,T,F,F,F,F,F,F,F,T,F
K222120,F,F,F,F,F,F,F,F,F,F,T,T
K222130,F,F,F,F,F,F,F,T,T,F,T,F
K222140,T,T,T,F,T,T,T,F,F,F,T,T
K222150,F,F,F,F,T,F,F,F,F,T,T,T
K222160,F,F,F,F,F,F,F,F,F,F,T,T
K222170,F,F,T,F,T,T,T,T,T,T,F,T
K222180,F,F,T,F,F,F,F,F,F,F,T,T
K222190,F,F,F,F,T,T,T,F,F,F,T,T
K222200,F,F,F,F,T,F,F,F,F,F,T,T
K222210,F,T,T,F,F,F,F,F,F,F,T,T
K222220,F,T,T,T,F,F,T,T,T,T,T,T
K222230,T,T,T,F,T,T,T,F,F,F,T,T
K222240,F,F,F,F,F,F,F,F,F,F,T,T
K222250,F,F,F,F,F,F,F,F,F,F,T,T
K222260,F,F,T,F,F,F,T,F,F,F,T,T
K222270,F,F,F,F,F,F,F,F,T,T,T,T
K222280,F,F,F,F,F,T,T,T,T,T,T,T
K222290,F,F,F,F,F,F,F,F,F,F,T,T
K222300,T,T,T,T,F,F,F,F,F,F,T,T
K222310,F,T,T,T,F,F,F,T,T,T,T,T
K222320,T,T,F,T,F,F,F,F,F,F,T,T
K222330,F,F,F,F,T,T,T,F,F,F,T,T
K222340,F,F,F,F,F,F,F,F,F,F,T,T
K222350,F,F,F,F,F,F,F,F,F,F,T,T
K222360,T,T,F,T,F,F,F,F,F,F,T,T
K222370,F,F,F,F,T,T,F,F,F,T,T,T
K222380,T,F,T,T,T,T,T,F,F,F,T,T
K222390,F,F,F,F,T,T,T,F,F,F,T,T
K222400,F,F,F,T,F,F,F,F,F,F,T,T
K222410,T,T,T,T,F,F,F,F,F,F,T,T
K222420,F,F,T,F,F,F,T,F,F,F,F,F
K222430,F,T,T,T,F,F,F,T,F,T,T,T
